Query,Title,Authors,Year,DOI
,Evaluation of a prognostic score for the identification of patients with poor prognosis in cerebral venous thrombosis: a multicentric prospective cohort study protocol,A Solés Gimbernat - 2021 - dugi-doc.udg.edu,N/A,N/A
,[HTML][HTML] Artificial intelligence to predict overall survivals of patients with cirrhosis and outcomes of variceal bleeding,"C Simsek, H Sahin, IE Tekin, TK Sahin… - Hepatology …, 2021 - ncbi.nlm.nih.gov",N/A,N/A
,Diagnosis of cerebral venous thrombosis with echo-planar T2*-weighted magnetic resonance imaging,"M Selim, J Fink, I Linfante, S Kumar… - Archives of …, 2002 - jamanetwork.com",N/A,N/A
,Expanding eligibility for outpatient treatment of deep venous thrombosis and pulmonary embolism with low-molecular-weight heparin: a comparison of patient self …,"PS Wells, MJ Kovacs, J Bormanis… - Archives of internal …, 1998 - jamanetwork.com",N/A,N/A
,[HTML][HTML] … prospective evaluation of a clinical decision support prognostic algorithm based on logistic regression as a form of machine learning to facilitate decision …,"MI Lupei, D Li, NE Ingraham, KD Baum, B Benson… - PloS one, 2022 - journals.plos.org",N/A,N/A
,Systematic lung scans reveal a high frequency of silent pulmonary embolism in patients with proximal deep venous thrombosis,"M Meignan, J Rosso, H Gauthier… - Archives of internal …, 2000 - jamanetwork.com",N/A,N/A
,External validation of a predictive model of adverse events following spine surgery,"P Fatemi, Y Zhang, SS Han, N Purington… - The Spine Journal, 2022 - Elsevier",N/A,N/A
,Venous thrombosis after long-haul flights,"T Schwarz, G Siegert, W Oettler… - Archives of internal …, 2003 - jamanetwork.com",N/A,N/A
,Comparison of warfarin and external pneumatic compression in prevention of venous thrombosis after total hip replacement,"CW Francis, VD Pellegrini, VJ Marder, S Totterman… - Jama, 1992 - jamanetwork.com",N/A,N/A
,No association between the common MTHFR 677C→ T polymorphism and venous thrombosis: results from the MEGA study,"ID Bezemer, CJM Doggen, HL Vos… - Archives of internal …, 2007 - jamanetwork.com",N/A,N/A
,Outcomes and cost of deep venous thrombosis among patients with cancer,"LS Elting, CP Escalante, C Cooksley… - Archives of internal …, 2004 - jamanetwork.com",N/A,N/A
,Analysis of Heart Disease Prediction Using Machine Learning Techniques,"NH Priya, N Gopikarani, SS Gowri - Handbook of Artificial …, 2021 - taylorfrancis.com",N/A,N/A
,Combining mathematical modeling and deep learning to make rapid and explainable predictions of the patient-specific response to anticoagulant therapy under …,"A Bouchnita, P Nony, JP Llored, V Volpert - Mathematical Biosciences, 2022 - Elsevier",N/A,N/A
,[HTML][HTML] Convolutional neural Network-based detection of deep vein thrombosis in a low limb with light reflection rheography,"SH Liu, W Chen, CH Su, KL Pan - Measurement, 2022 - Elsevier",N/A,N/A
,Thrombosis of the deep venous drainage of the brain in adults: analysis of seven cases with review of the literature,"SC Crawford, KB Digre, CA Palmer, DA Bell… - Archives of …, 1995 - jamanetwork.com",N/A,N/A
,[HTML][HTML] Applications of Artificial Intelligence in Philadelphia-Negative Myeloproliferative Neoplasms,"B Elsayed, AM Elshoeibi, M Elhadary, K Ferih… - Diagnostics, 2023 - mdpi.com",N/A,N/A
,Venous thrombosis and conjugated equine estrogen in women without a uterus,"JD Curb, RL Prentice, PF Bray… - Archives of internal …, 2006 - jamanetwork.com",N/A,N/A
,[HTML][HTML] Machine learning-based integration develops biomarkers initial the crosstalk between inflammation and immune in acute myocardial infarction patients,"H Li, X Sun, Z Li, R Zhao, M Li, T Hu - Frontiers in Cardiovascular …, 2023 - frontiersin.org",N/A,N/A
,Ethnic distribution of factor V Leiden in 4047 men and women: implications for venous thromboembolism screening,"PM Ridker, JP Miletich, CH Hennekens, JE Buring - Jama, 1997 - jamanetwork.com",N/A,N/A
,Fracture risk assessment and clinical decision making for patients with metastatic bone disease,"TA Damron, KA Mann - Journal of Orthopaedic Research®, 2020 - Wiley Online Library",N/A,N/A
,Overview of imaging modalities in stroke,"AL Czap, SA Sheth - Neurology, 2021 - AAN Enterprises",N/A,N/A
,Myocardial Dysfunction in Patients with Cancer,"E Koutroumpakis, N Agrawal… - Heart Failure …, 2022 - heartfailure.theclinics.com",N/A,N/A
,[CITATION][C] Venous and Lymphatic Disorders,"H Kim, SH Lee, JK Park, JM Kang, H Joh",N/A,N/A
,Distribution of thrombosis in patients with symptomatic deep vein thrombosis: implications for simplifying the diagnostic process with compression ultrasound,"A Cogo, AWA Lensing, P Prandoni… - Archives of internal …, 1993 - jamanetwork.com",N/A,N/A
,Management of suspected lower-extremity deep venous thrombosis,"CE Kahn, P Haddawy - Archives of Internal Medicine, 1995 - jamanetwork.com",N/A,N/A
,The outpatient bleeding risk index: validation of a tool for predicting bleeding rates in patients treated for deep venous thrombosis and pulmonary embolism,"PS Wells, MA Forgie, M Simms, A Greene… - Archives of internal …, 2003 - jamanetwork.com",N/A,N/A
,Prospective surveillance for perioperative venous thrombosis: experience in 2643 patients,"WR Flinn, GP Sandager, MB Silva… - Archives of …, 1996 - jamanetwork.com",N/A,N/A
,Big data and perioperative nursing,"BL Westra, JJ Peterson - AORN journal, 2016 - Elsevier",N/A,N/A
,"Rapid, Label‐free Optical Spectroscopy Platform for Diagnosis of Heparin‐Induced Thrombocytopenia","Z Huang, S Siddhanta, G Zheng… - Angewandte Chemie …, 2020 - Wiley Online Library",N/A,N/A
,Prevention of venous thromboembolism in 2020 and beyond,"M Nicholson, N Chan, V Bhagirath… - Journal of Clinical …, 2020 - mdpi.com",N/A,N/A
,Cancer and deep venous thrombosis,"M Monreal, R Salvador, V Soriano… - Archives of Internal …, 1988 - jamanetwork.com",N/A,N/A
,A multi-disciplinary framework for continuous biomedical monitoring using low-power passive RFID-based wireless wearable sensors,"W Mongan, E Anday, G Dion… - … on Smart Computing …, 2016 - ieeexplore.ieee.org",N/A,N/A
,[CITATION][C] The Application of Machine Learning in the Detection of Covid-19 in Blood Tests,"F Rahmani - International Journal of New …, 2022 - Iranian Chemical Science and …",N/A,N/A
,Autodvt: Joint real-time classification for vein compressibility analysis in deep vein thrombosis ultrasound diagnostics,"R Tanno, A Makropoulos, S Arslan, O Oktay… - … Image Computing and …, 2018 - Springer",N/A,N/A
,[HTML][HTML] Development of machine learning models to predict RT-PCR results for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in patients with …,"T Langer, M Favarato, R Giudici, G Bassi… - Scandinavian journal of …, 2020 - Springer",N/A,N/A
,Pulmonary embolism and deep venous thrombosis in trauma: are they related?,"GC Velmahos, K Spaniolas, M Tabbara… - Archives of …, 2009 - jamanetwork.com",N/A,N/A
,"In general, treatment of deep venous thrombosis",B Cooley - jamanetwork.com,N/A,N/A
,Venous Thrombosis and Pulmonary Embolism.,"R WARREN - Archives of Surgery, 1971 - jamanetwork.com",N/A,N/A
,Estimating quality of life in acute venous thrombosis,"K Hogg, M Kimpton, M Carrier, D Coyle… - JAMA internal …, 2013 - jamanetwork.com",N/A,N/A
,Feasibility of using mobile ECG recording technology to detect atrial fibrillation in low-resource settings,"GF Evans, A Shirk, P Muturi, EZ Soliman - Global heart, 2017 - Elsevier",N/A,N/A
,Does Structural Compromise of the Aorta in Patients with Aortic Pathologies Predict Increased Spinal and Vascular Complications and Reoperations in Patients …,"NV Shah, P Celiker, C Sadeghi, M Islam… - Journal of the …, 2019 - journals.lww.com",N/A,N/A
,[HTML][HTML] Motor neuroprosthesis implanted with neurointerventional surgery improves capacity for activities of daily living tasks in severe paralysis: first in-human …,"TJ Oxley, PE Yoo, GS Rind, SM Ronayne… - Journal of …, 2021 - jnis.bmj.com",N/A,N/A
,[HTML][HTML] A comparative analysis of machine learning approaches to predict C. difficile infection in hospitalized patients,"S Panchavati, NS Zelin, A Garikipati, E Pellegrini… - American Journal of …, 2022 - Elsevier",N/A,N/A
,Safety and efficacy of dabigatran etexilate vs dose-adjusted warfarin in patients with cerebral venous thrombosis: a randomized clinical trial,"JM Ferro, JM Coutinho, F Dentali, A Kobayashi… - JAMA …, 2019 - jamanetwork.com",N/A,N/A
,Portomesenteric venous thrombosis after laparoscopic surgery: a systematic literature review,"AW James, C Rabl, AC Westphalen… - Archives of …, 2009 - jamanetwork.com",N/A,N/A
,Population-split-based risk assessment model of venous thromboembolism in Chinese medical inpatients,"X Wang, YQ Yang, XY Hong, SH Liu, JC Li, T Chen… - medRxiv, 2022 - medrxiv.org",N/A,N/A
,Protein expression profiling suggests relevance of noncanonical pathways in isolated pulmonary embolism,"V Ten Cate, JH Prochaska, A Schulz, T Koeck… - blood, 2021 - ashpublications.org",N/A,N/A
,[HTML][HTML] Proteomics and machine learning approaches reveal a set of prognostic markers for COVID-19 severity with drug repurposing potential,"K Suvarna, D Biswas, MGJ Pai, A Acharjee… - Frontiers in …, 2021 - frontiersin.org",N/A,N/A
,"[HTML][HTML] Pulmonary embolism in acute asthma exacerbation: clinical characteristics, prediction model and hospital outcomes","BN Alzghoul, R Reddy, M Chizinga, A Innabi, B Zou… - Lung, 2020 - Springer",N/A,N/A
,"Epidemiology, risk and prognostic factors in mesenteric venous thrombosis","S Acosta, A Alhadad, P Svensson… - Journal of British …, 2008 - academic.oup.com",N/A,N/A
,DVT equals deep venous thrombosis?,"JC Kraner - Archives of Internal Medicine, 1987 - jamanetwork.com",N/A,N/A
,Studying variables affecting the length of stay in patients with lower limb fractures by means of Machine Learning,"Y Colella, A Scala, C De Lauri, F Bruno… - Proceedings of the 5th …, 2021 - dl.acm.org",N/A,N/A
,Risk of venous thrombosis with use of current low-dose oral contraceptives is not explained by diagnostic suspicion and referral bias,"KWM Bloemenkamp, FR Rosendaal… - Archives of internal …, 1999 - jamanetwork.com",N/A,N/A
,[HTML][HTML] The changing face of cancer diagnosis: from computational image analysis to systems biology,"F Kiessling - European Radiology, 2018 - Springer",N/A,N/A
,Association of genetic variations with nonfatal venous thrombosis in postmenopausal women,"NL Smith, LA Hindorff, SR Heckbert, RN Lemaitre… - Jama, 2007 - jamanetwork.com",N/A,N/A
,Esterified estrogens and conjugated equine estrogens and the risk of venous thrombosis,"NL Smith, SR Heckbert, RN Lemaitre, AP Reiner… - Jama, 2004 - jamanetwork.com",N/A,N/A
,Deep semantic segmentation feature-based radiomics for the classification tasks in medical image analysis,"B Huang, J Tian, H Zhang, Z Luo, J Qin… - IEEE Journal of …, 2020 - ieeexplore.ieee.org",N/A,N/A
,"The clinical diagnosis of deep venous thrombosis: integrating incidence, risk factors, and symptoms and signs","SR Kahn - Archives of internal medicine, 1998 - jamanetwork.com",N/A,N/A
,Uremic solute-aryl hydrocarbon receptor-tissue factor axis associates with thrombosis after vascular injury in humans,"VB Kolachalama, M Shashar, F Alousi… - Journal of the …, 2018 - Am Soc Nephrol",N/A,N/A
,Nonleg Venous Thrombosis in Critically Ill Adults 411,H Bauchner - 2015 - jamanetwork.com,N/A,N/A
,Spark‐Enhanced Deep Neural Network Framework for Medical Phrase Embedding,"AP Bhopale, A Tiwari - Machine Learning Algorithms and …, 2021 - Wiley Online Library",N/A,N/A
,A Quality Improvement Research: Predicting Colorectal Surgical Complication Using ACS NSQIP Data and Machine Learning,Z Zhou - 2018 - search.proquest.com,N/A,N/A
,Imaging the Cerebral Veins in Pediatric Patients: Beyond Dural Venous Sinus Thrombosis,"A Sarma, D Martin, S Pruthi, R Jones, SB Little - RadioGraphics, 2023 - pubs.rsna.org",N/A,N/A
,[CITATION][C] SIIM 2017 Scientific Session Posters & Demonstrations Utilizing Deep Learning to Develop a Conversational Support Tool for Clinicians: Creating a …,"E Zaragoza, D Enzmann - Evaluation",N/A,N/A
,Prophylactic agents for venous thrombosis in elective hip surgery: meta-analysis of studies using venographic assessment,"DN Mohr, MD Silverstein, PA Murtaugh… - Archives of internal …, 1993 - jamanetwork.com",N/A,N/A
,The potential role of thrombolytic therapy in venous thrombosis,"A Markel, RA Manzo… - Archives of internal …, 1992 - jamanetwork.com",N/A,N/A
,Venous Thrombosis and Tight Underwear-Reply,"O Bessa - Archives of Internal Medicine, 1996 - jamanetwork.com",N/A,N/A
,The rate of bleeding complications after pharmacologic deep venous thrombosis prophylaxis: a systematic review of 33 randomized controlled trials,"MJ Leonardi, ML McGory, CY Ko - Archives of Surgery, 2006 - jamanetwork.com",N/A,N/A
,[HTML][HTML] Machine learning algorithm using electronic chart-derived data to predict delirium after elderly hip fracture surgeries: a retrospective case-control study,"H Zhao, J You, Y Peng, Y Feng - Frontiers in Surgery, 2021 - frontiersin.org",N/A,N/A
,[HTML][HTML] Exploring the Applicability of Using Natural Language Processing to Support Nationwide Venous Thromboembolism Surveillance: Model Evaluation Study,"A Wendelboe, I Saber, J Dvorak… - JMIR Bioinformatics …, 2022 - bioinform.jmir.org",N/A,N/A
,[HTML][HTML] A cancer paradox: machine-learning backed propensity-score analysis of coronary angiography findings in cardio-oncology,"DV Balanescu, DJ Monlezun… - Journal of …, 2018 - hmpgloballearningnetwork.com",N/A,N/A
,Big data and radiology research,"ED Pisano, LR Garnett - Journal of the American College of Radiology, 2019 - Elsevier",N/A,N/A
,Meta-analysis: the value of clinical assessment in the diagnosis of deep venous thrombosis,"S Goodacre, AJ Sutton, FC Sampson - Annals of internal medicine, 2005 - acpjournals.org",N/A,N/A
,[PDF][PDF] Natural language processing performance for the identification of venous thromboembolism in an integrated healthcare system,"B Woller, A Daw, V Aston, J Lloyd… - Clinical and Applied …, 2021 - journals.sagepub.com",N/A,N/A
,[HTML][HTML] To predict the length of hospital stay after total knee arthroplasty in an orthopedic center in China: the use of machine learning algorithms,"C Han, J Liu, Y Wu, Y Chong, X Chai, X Weng - Frontiers in Surgery, 2021 - frontiersin.org",N/A,N/A
,[CITATION][C] ECG and medical diagnosis based recognition & prediction of cardiac disease using deep learning,"M Sharma - J. Sci. Technol. Res, 2019",N/A,N/A
,"Quality, Safety, and the Electronic Health Record (EHR)","EY Huang, GP Jackson - The SAGES Manual of Quality, Outcomes and …, 2022 - Springer",N/A,N/A
,[HTML][HTML] Prenatal and Neonatal Pulmonary Thrombosis as a Potential Complication of SARS-CoV-2 Infection in Late Pregnancy,"G Abdulaziz-Opiela, A Sobieraj, G Sibrecht… - International Journal of …, 2023 - mdpi.com",N/A,N/A
,Validation of the artificial intelligence-based predictive optimal trees in emergency surgery risk (POTTER) calculator in emergency general surgery and emergency …,"MW El Hechi, LR Maurer, J Levine, D Zhuo… - Journal of the American …, 2021 - Elsevier",N/A,N/A
,[HTML][HTML] Venous thromboembolism in COVID-19 patients and prediction model: a multicenter cohort study,"Y Lee, Q Jehangir, P Li… - BMC Infectious …, 2022 - bmcinfectdis.biomedcentral.com",N/A,N/A
,Diffusion-weighted magnetic resonance in cerebral venous thrombosis,"K Chu, DW Kang, BW Yoon, JK Roh - Archives of neurology, 2001 - jamanetwork.com",N/A,N/A
,[HTML][HTML] Computer-aided imaging analysis in acute ischemic stroke–background and clinical applications,"Y Mokli, J Pfaff, DP Dos Santos… - Neurological …, 2019 - neurolrespract.biomedcentral.com",N/A,N/A
,Thermal burns may produce venous thrombosis and infrequently,A Antepartum - jamanetwork.com,N/A,N/A
,Evaluation of an Artificial Intelligence Chatbot for Delivery of Interventional Radiology Patient Education Material: A Comparison with Societal Website Content.,"CJ McCarthy, S Berkowitz, V Ramalingam… - Journal of Vascular and …, 2023 - Elsevier",N/A,N/A
,Aggressive percutaneous mechanical thrombectomy of deep venous thrombosis: early clinical results,"FR Arko, CM Davis, EH Murphy, ST Smith… - Archives of …, 2007 - jamanetwork.com",N/A,N/A
,[HTML][HTML] Novel approaches to development of artificial intelligence algorithms in the lung cancer diagnostics,"AA Meldo, LV Utkin, TN Trofimova, MA Ryabinin… - work, 2019 - radiag.bmoc-spb.ru",N/A,N/A
,Risk of cerebral venous thrombosis in obese women,"SM Zuurbier, M Arnold, S Middeldorp… - JAMA …, 2016 - jamanetwork.com",N/A,N/A
,Venous Catheter—Related Thrombosis and Infection,"JL Kaufman - JAMA, 1987 - jamanetwork.com",N/A,N/A
,"A randomized, prospective trial of deep venous thrombosis prophylaxis in aortic surgery","LA Killewich, MA Aswad, GP Sandager… - Archives of …, 1997 - jamanetwork.com",N/A,N/A
,Simultaneous measurement imputation and outcome prediction for achilles tendon rupture rehabilitation,"C Hamesse, R Tu, P Ackermann… - Machine Learning …, 2019 - proceedings.mlr.press",N/A,N/A
,[CITATION][C] CCC Subject Index (by abstract number),CT Cardiac - Angiogenesis,N/A,N/A
,Frequency of major hemorrhage in patients treated with unfractionated intravenous heparin for deep venous thrombosis or pulmonary embolism: a study in routine …,"M Zidane, MT Schram, EW Planken… - Archives of internal …, 2000 - jamanetwork.com",N/A,N/A
,[HTML][HTML] A novel method detecting the key clinic factors of portal vein system thrombosis of splenectomy & cardia devascularization patients for cirrhosis & portal …,"M Wang, L Ding, M Xu, J Xie, S Wu, S Xu, Y Yao… - BMC …, 2019 - Springer",N/A,N/A
,[PDF][PDF] How to optimize the prevention of post-thrombotic syndrome: recent advances,"AFJ Iding, AJ Ten Cate-Hoek - POLISH ARCHIVES OF …, 2022 - researchgate.net",N/A,N/A
,Current challenges in diagnosis of venous thromboembolism,"Z Liederman, N Chan, V Bhagirath - Journal of Clinical Medicine, 2020 - mdpi.com",N/A,N/A
,The relation between the activated partial thromboplastin time response and recurrence in patients with venous thrombosis treated with continuous intravenous …,"S Anand, JS Ginsberg, C Kearon… - Archives of internal …, 1996 - jamanetwork.com",N/A,N/A
,Hot topics and trends in cardiovascular research,"D Gal, B Thijs, W Glänzel, KR Sipido - European heart journal, 2019 - academic.oup.com",N/A,N/A
,A Computational Approach to the Study of Trauma,E Tsiklidis - 2021 - search.proquest.com,N/A,N/A
,Cerebral venous thrombosis associated with epoetin alfa therapy,"PF Finelli, MD Carley - Archives of neurology, 2000 - jamanetwork.com",N/A,N/A
,Risk factors for portal venous thrombosis after splenectomy in patients with cirrhosis and portal hypertension,"N Kinjo, H Kawanaka, T Akahoshi… - Journal of British …, 2010 - academic.oup.com",N/A,N/A
,POS1003-HPR EFFECTS OF VIRTUAL REALITY IN PATIENTS WITH CHRONIC REFRACTORY PAIN SYNDROMES UNDERGOING A MULTIMODAL PAIN …,"T Pretat, T Hügle, PM Azevedo - 2023 - ard.bmj.com",N/A,N/A
,Inpatient prophylaxis in cancer patients: where is the evidence?,"R Patell, JI Zwicker - Thrombosis Research, 2020 - Elsevier",N/A,N/A
,Development and Evaluation of a Machine Learning Prediction Model for Small-for-Gestational-Age Births in Women Exposed to Radiation before Pregnancy,"X Bai, Z Zhou, Y Luo, H Yang, H Zhu, S Chen… - Journal of Personalized …, 2022 - mdpi.com",N/A,N/A
,OP0160 HYDROXYCHLOROQUINE BLOOD LEVELS AND RISK OF THROMBOTIC EVENTS IN SYSTEMIC LUPUS ERYTHEMATOSUS,"MA Petri, M Konig, J Li, D Goldman - 2020 - ard.bmj.com",N/A,N/A
,Relation between the time to achieve the lower limit of the APTT therapeutic range and recurrent venous thromboembolism during heparin treatment for deep vein …,"RD Hull, GE Raskob, RF Brant, GF Pineo… - Archives of Internal …, 1997 - jamanetwork.com",N/A,N/A
,Performance and Head-to-Head Comparison of Three Clinical Models to Predict Occurrence of Postthrombotic Syndrome: A Validation Study,"M Pradier, MA Rodger, W Ghanima… - Thrombosis and …, 2023 - thieme-connect.com",N/A,N/A
,Searching for the source of venous clots: an unsolved old problem: comment on “Pulmonary embolism and deep venous thrombosis in trauma: are they related?”,"R Coimbra - Archives of Surgery, 2009 - jamanetwork.com",N/A,N/A
,Predicting deep venous thrombosis in pregnancy: out in “LEFt” field?,"WS Chan, A Lee, FA Spencer, M Crowther… - Annals of internal …, 2009 - acpjournals.org",N/A,N/A
,Recurrent venous thrombosis and heparin therapy: an evaluation of the importance of early activated partial thromboplastin times,"SS Anand, S Bates, JS Ginsberg… - Archives of internal …, 1999 - jamanetwork.com",N/A,N/A
,Detecting Deep Vein Thrombosis Using Radiologic Examination Text Data from Electronic Health Records: Comparing the Detective Accuracy of Random Forest and …,J Jing - 2019 - search.proquest.com,N/A,N/A
,Lower gastrointestinal bleeding in patients with coronary artery disease on antithrombotics and subsequent mortality risk,"P Patel, N Nigam, N Sengupta - Journal of gastroenterology …, 2018 - Wiley Online Library",N/A,N/A
,Morbidity and mortality in antiphospholipid syndrome based on cluster analysis: a 10-year longitudinal cohort study,"Y Ogata, Y Fujieda, M Sugawara, T Sato… - …, 2021 - academic.oup.com",N/A,N/A
,Deep‐learning artificial intelligence analysis of clinical variables predicts mortality in COVID‐19 patients,"JS Zhu, P Ge, C Jiang, Y Zhang, X Li… - Journal of the …, 2020 - Wiley Online Library",N/A,N/A
,[HTML][HTML] Training With Input Selection and Testing (TWIST) algorithm: a significant advance in pattern recognition performance of machine learning,"M Buscema, M Breda, W Lodwick - 2013 - scirp.org",N/A,N/A
,Identification of a plasma MicroRNA profile associated with venous thrombosis,"A Rodriguez-Rius, S Lopez… - … and Vascular Biology, 2020 - Am Heart Assoc",N/A,N/A
,Explainable artificial intelligence for pharmacovigilance: What features are important when predicting adverse outcomes?,"IR Ward, L Wang, J Lu, M Bennamoun… - Computer Methods and …, 2021 - Elsevier",N/A,N/A
,[HTML][HTML] Wireless skin sensors for physiological monitoring of infants in low-income and middle-income countries,"S Xu, AY Rwei, B Vwalika, MP Chisembele… - The Lancet Digital …, 2021 - thelancet.com",N/A,N/A
,[HTML][HTML] Foudroyant cerebral venous (sinus) thrombosis triggered through CLEC-2 and GPIIb/IIIa dependent platelet activation,"D Stegner, V Göb, V Krenzlin, S Beck… - Nature Cardiovascular …, 2022 - nature.com",N/A,N/A
,[HTML][HTML] Meta-Analysis of Predictive Role of Early Neurological Deterioration after Intravenous Thrombolysis,"H Jiang, J Zuo, D Wang, Y Huang, C Gao… - Emergency Medicine …, 2022 - hindawi.com",N/A,N/A
,Leveraging the electronic health record to address the COVID-19 pandemic,"BA Satterfield, O Dikilitas, IJ Kullo - Mayo Clinic Proceedings, 2021 - Elsevier",N/A,N/A
,A systematic review of natural language processing for classification tasks in the field of incident reporting and adverse event analysis,"IJB Young, S Luz, N Lone - International journal of medical informatics, 2019 - Elsevier",N/A,N/A
,Impact of Prolonged Operative Duration on Postoperative Symptomatic Venous Thromboembolic Events After Thoracolumbar Spine Surgery,"KS Tran, TZ Issa, Y Lee, MJ Lambrechts, S Nahi… - World Neurosurgery, 2023 - Elsevier",N/A,N/A
,Nonleg venous thrombosis in critically ill adults: a nested prospective cohort study,"F Lamontagne, L McIntyre, P Dodek… - JAMA internal …, 2014 - jamanetwork.com",N/A,N/A
,The clinical usefulness of D-dimer testing in cancer patients with suspected deep venous thrombosis,"M ten Wolde, RA Kraaijenhagen… - Archives of internal …, 2002 - jamanetwork.com",N/A,N/A
,Thrombosis Risk,"J Stephenson - JAMA, 2008 - jamanetwork.com",N/A,N/A
,Outpatient total shoulder arthroplasty: a systematic review evaluating outcomes and cost-effectiveness,"SP Vajapey, ES Contreras, AS Neviaser, JY Bishop… - JBJS …, 2021 - journals.lww.com",N/A,N/A
,Inducing decision trees from medical decision processes,"P Torres, D Riaño, JA López-Vallverdú - International Workshop on …, 2010 - Springer",N/A,N/A
,[HTML][HTML] Recent advances in cardiac anaesthesia,"G Ramachandran, AS Sundar… - Indian Journal of …, 2023 - ncbi.nlm.nih.gov",N/A,N/A
,Supervised machine learning model for microrna expression data in cancer,"I Waspada, A Wibowo, NS Meraz - Jurnal Ilmu Komputer dan …, 2017 - jiki.cs.ui.ac.id",N/A,N/A
,Length of hospital stay for treatment of deep venous thrombosis and the incidence of recurrent thromboembolism,"RH White, H Zhou, PS Romano - Archives of internal medicine, 1998 - jamanetwork.com",N/A,N/A
,Outcomes associated with SARS-CoV-2 viral clades in COVID-19,"K Nakamichi, JZ Shen, CS Lee, A Lee, EA Roberts… - medRxiv, 2020 - medrxiv.org",N/A,N/A
,Post-hospital discharge venous thromboembolism prophylaxis in medically ill patients,"SA Berkman - Postgraduate Medicine, 2021 - Taylor & Francis",N/A,N/A
,[HTML][HTML] Physician experience design (PXD): more usable machine learning prediction for clinical decision making,"L Wang, M Chignell, Y Zhang, A Pinto… - AMIA Annual …, 2022 - ncbi.nlm.nih.gov",N/A,N/A
,Incidence of cerebral venous thrombosis following SARS-CoV-2 infection vs mRNA SARS-CoV-2 vaccination in Singapore,"TM Tu, SJ Yi, JS Koh, SE Saffari, RHM Hoe… - JAMA network …, 2022 - jamanetwork.com",N/A,N/A
,Loss of CHGA protein as a potential biomarker for colon cancer diagnosis: a study on biomarker discovery by machine learning and confirmation by …,"X Zhang, H Zhang, C Fan, C Hildesjö, B Shen, XF Sun - Cancers, 2022 - mdpi.com",N/A,N/A
,Machine Learning Models for Predicting Mortality in 7472 Very Low Birth Weight Infants Using Data from a Nationwide Neonatal Network,"HJ Do, KM Moon, HS Jin - Diagnostics, 2022 - mdpi.com",N/A,N/A
,"[HTML][HTML] Enoxaparin to Prevent Catheter-Associated Thrombosis: Effective, But Is This a Tool We Need?","RI Parker - Pediatric Critical Care Medicine, 2022 - journals.lww.com",N/A,N/A
,[HTML][HTML] Unplanned robotic-assisted conversion-to-open colorectal surgery is associated with adverse outcomes,"YF Lee, J Albright, WM Akram, J Wu, J Ferraro… - Journal of …, 2018 - Springer",N/A,N/A
,[HTML][HTML] Machine learning-based approaches for prediction of patients' functional outcome and mortality after spontaneous intracerebral hemorrhage,"R Guo, R Zhang, R Liu, Y Liu, H Li, L Ma, M He… - Journal of Personalized …, 2022 - mdpi.com",N/A,N/A
,Identification of Preanesthetic History Elements by a Natural Language Processing Engine,"HS Suh, JL Tully, MN Meineke… - Anesthesia & …, 2022 - ingentaconnect.com",N/A,N/A
,Venous thrombosis results from some phenol injections,"C Macek - JAMA, 1983 - jamanetwork.com",N/A,N/A
,Machine learning to predict myocardial injury and death after non‐cardiac surgery,"JM Nolde, MP Schlaich, DI Sessler, A Mian… - …, 2023 - Wiley Online Library",N/A,N/A
,A retrospective review of 61 patients with antiphospholipid syndrome: analysis of factors influencing recurrent thrombosis,"S Krnic-Barrie, CR O'Connor, SW Looney… - Archives of Internal …, 1997 - jamanetwork.com",N/A,N/A
,Knowledge Framework for Deep Learning: Congenital Heart Disease,"R Chauhan, H Kaur - Deep Learning in Data Analytics: Recent …, 2022 - Springer",N/A,N/A
,[HTML][HTML] Antiphosphatidylserine/prothrombin antibodies (aPS/PT) as potential diagnostic markers and risk predictors of venous thrombosis and obstetric complications …,"H Shi, H Zheng, YF Yin, QY Hu, JL Teng… - Clinical Chemistry and …, 2018 - degruyter.com",N/A,N/A
,Multiplicity considerations in subgroup analysis,"A Dmitrienko, B Millen, I Lipkovich - Statistics in Medicine, 2017 - Wiley Online Library",N/A,N/A
,[HTML][HTML] Risk prediction model for severe postoperative complication in bariatric surgery,"E Stenberg, Y Cao, E Szabo, E Näslund, I Näslund… - Obesity Surgery, 2018 - Springer",N/A,N/A
,"Pulmonary embolism and deep venous thrombosis in patients hospitalized with syncope: a multicenter cross-sectional study in Toronto, Ontario, Canada","AA Verma, H Masoom, S Rawal, Y Guo… - JAMA internal …, 2017 - jamanetwork.com",N/A,N/A
,[HTML][HTML] Application of Advanced Optimized Soft Computing Models for Atmospheric Variable Forecasting,"RM Adnan, SG Meshram, RR Mostafa, ARMT Islam… - Mathematics, 2023 - mdpi.com",N/A,N/A
,Venous thrombosis and tight underwear,"A Matarasso - Archives of Internal Medicine, 1996 - jamanetwork.com",N/A,N/A
,Ischemic Forms of Venous Thrombosis: Phlegamasia Cerulea Dolens Venoys Gangrene.,"JA Moncrief - Archives of Internal Medicine, 1972 - jamanetwork.com",N/A,N/A
,Clinical prediction models: diagnosis versus prognosis,"M van Smeden, JB Reitsma, RD Riley… - Journal of clinical …, 2021 - Elsevier",N/A,N/A
,Cardiotoxicity: precision medicine with imprecise definitions,"R Chung, AK Ghosh, A Banerjee - Open heart, 2018 - openheart.bmj.com",N/A,N/A
